node_id,type,x,y,z,vx,vy,vz,tension_N
207,rope,18.48880600395608,-1.770371307962459,15.376099512568977,2.830731504478937,-1.2389645583107143,-2.6524402661110136,0.0
208,rope,18.74359930290442,-1.7771028908866708,15.807133126939684,2.821355234702659,-1.0672901464639761,-1.5653825763210012,0.0
209,ring,19.404765260590388,-0.04000571316324017,15.916277377741013,0.3399521313008994,0.04680927109725247,-0.010621136757677174,0.0
210,rope,20.912557588188427,-1.1524570521995277,15.429182424218762,1.2713062089333373,2.130794417551776,-0.8690774035671477,0.0
211,rope,21.17511438803547,-1.1535773585548235,15.854998743832889,1.0985859815472538,1.9473128892097387,-0.9091233388660771,0.0
212,rope,21.399822284785014,-1.140844709460872,16.301938694465363,1.0806774746327885,1.7550447026215026,-0.6460274747470599,0.0
213,rope,20.87941533895446,1.1267079711360442,15.426919220039007,-1.2260629362025144,2.128815400707736,0.9552554228908979,0.0
214,rope,21.140044381482713,1.136645442470789,15.853820288642396,-1.1687227030498173,1.9497283338335603,0.7902307699158924,0.0
215,rope,21.36011048398649,1.1209049118457817,16.3029630969307,-0.9737125102366562,1.757081575389353,0.8729875783583471,0.0
216,rope,19.10703777048568,1.7408041653538306,16.715236255335675,-2.0013406707652672,-0.8153109117121429,1.5061294617606227,0.0
217,rope,19.343309872836894,1.756084692129683,17.155957969053063,-1.847158513345803,-0.741727933114231,1.353577431682415,0.0
