# v12_5kw_v3 telemetry  length=25.0  min_clearance=1.5
island,gen,idx,fitness,status,P_kW,FoS,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,lam_top,lam_bot,clearance,tether
3,28,4,-2.922,ok,5.61,12.68,15,0,0,1.98,0.88,8.3,17.5,0.693,0.779,6.23,25.0
3,28,5,-2.79,ok,7.04,4.16,13,0,0,2.05,0.87,2.1,22.0,0.708,1.0,6.33,25.0
3,28,6,-2.71,ok,8.99,5.53,15,0,0,1.96,0.95,9.6,0.0,0.611,0.674,6.66,25.0
3,28,7,-1.514,ok,8.37,12.26,14,0,0,1.87,0.95,5.9,9.0,0.65,0.928,6.53,25.0
3,28,8,2.291,ok,6.05,9.73,15,0,0,2.03,0.9,6.1,22.0,0.73,0.854,6.04,25.0
3,28,9,-3.815,ok,7.59,3.7,14,0,0,1.92,0.92,4.1,22.0,0.678,0.994,6.4,25.0
3,28,10,-3.895,ok,7.19,4.58,13,0,0,2.05,0.91,2.9,22.0,0.667,0.77,6.54,25.0
3,29,1,-2.256,ok,5.8,9.24,12,0,0,2.15,0.95,5.3,0.0,0.739,0.788,6.28,25.0
3,29,2,-2.777,ok,7.03,6.48,13,0,0,1.91,0.92,5.1,22.0,0.728,0.966,6.23,25.0
3,29,3,-2.682,ok,5.88,9.61,14,0,0,2.2,0.95,8.5,0.0,0.648,0.758,6.54,25.0
3,29,4,-3.717,ok,8.4,3.28,14,0,0,1.94,0.88,1.7,22.0,0.622,0.8,6.67,25.0
3,29,5,-3.393,ok,8.99,4.03,15,0,0,1.98,0.9,7.2,9.4,0.61,0.809,6.66,25.0
3,29,6,-2.196,ok,6.0,9.07,13,0,0,2.08,0.91,6.7,22.0,0.709,1.0,6.33,25.0
3,29,7,-2.405,ok,7.57,10.86,16,0,0,1.84,0.94,7.2,17.5,0.674,0.811,6.25,25.0
3,29,8,-2.631,ok,7.14,5.05,13,0,0,1.97,0.88,6.1,22.0,0.726,0.999,6.24,25.0
3,29,9,-3.885,ok,6.75,5.82,12,0,0,2.13,0.92,1.1,22.0,0.678,0.994,6.57,25.0
3,29,10,-2.815,ok,8.45,5.09,13,0,0,2.0,0.88,2.9,22.0,0.603,0.985,6.85,25.0
3,30,1,-2.896,ok,8.05,6.49,13,0,0,1.98,0.9,1.6,22.0,0.628,0.777,6.73,25.0
3,30,2,-3.847,ok,7.16,4.01,13,0,0,1.98,0.86,0.4,22.0,0.678,0.988,6.48,25.0
3,30,3,2.306,ok,6.04,12.1,14,0,0,1.96,0.88,10.0,22.0,0.78,0.943,5.87,25.0
3,30,4,-3.122,ok,5.52,9.62,14,0,0,2.12,0.95,8.2,22.0,0.702,0.95,6.27,25.0
3,30,5,-2.046,ok,10.27,9.17,16,0,0,1.91,0.95,14.6,22.0,0.566,0.805,6.83,25.0
3,30,6,-3.525,ok,7.21,7.83,13,0,0,2.01,0.95,8.4,22.0,0.708,0.809,6.33,25.0
3,30,7,-3.275,ok,8.2,7.62,14,0,0,2.16,0.95,10.7,0.0,0.62,0.75,6.69,25.0
3,30,8,-3.247,ok,8.18,3.51,13,0,0,2.15,0.85,0.0,22.0,0.591,0.775,6.91,25.0
3,30,9,-2.692,ok,7.51,4.65,14,0,0,1.93,0.92,4.9,22.0,0.686,0.784,6.35,25.0
3,30,10,-2.621,ok,7.59,6.1,12,0,0,1.99,0.94,2.9,22.0,0.675,0.77,6.58,25.0
