Do_top_m,t_over_D,beam_aspect,Do_scale_exp,r_hub_m,r_bottom_m,target_Lr,knuckle_mass_kg,n_lines,n_expansion,bank_angle_deg,n_rings,tether_length_m,mass_structural_kg,mass_expansion_kg,mass_tether_kg,mass_total_kg,cost_kg,min_fos,min_torsional_fos,worst_ring,bem_rotor_m,omega_rads,feasible
0.2347853878947567,0.08121074772913042,0.9002021608917824,0.22768944210975497,8.28217011436067,2.3683139536874873,1.9999061923619714,0.16634395103635008,3,3,41.787089533332896,8,67.0820393249937,3217.960753840115,3.384651034308201,6.8992461677233745,3228.244651042147,1.0083855523848729e6,181.6505193842102,0.5756258990722818,2,7.388283839245697,6.104259254420368,false
0.2132719810979051,0.10298341170368364,0.40745192481071335,0.25279759330096035,9.992976590783158,1.8007408514482852,0.5563400263221189,0.16477812788909466,4,4,34.28189803688754,22,67.0820393249937,6467.005955083918,5.197190636313263,9.198994890297833,6481.4021406105285,1.0126558073159958e6,13.494338337834105,0.7664867748393527,8,7.745017283109401,5.823098690606621,false
0.2372530570643073,0.03461741413061546,0.3274347710008999,0.35061627995369693,8.801527304741608,2.5332566445014986,1.0094887786085036,0.17524679727149187,6,6,13.65067163601031,14,67.0820393249937,1957.4649281399224,7.080916382844965,13.798492335446749,1978.344336858214,1.0027922393455826e6,5.0789018833563215,1.051556485247275,7,8.514668267552478,5.296741879171751,false
0.2218529312028116,0.04546746468444608,0.42000061924795995,0.9547992235543886,8.488598954267742,3.8930116106734114,1.7555301436310402,0.042359101904593126,6,1,19.566941723853546,7,67.0820393249937,1125.4533675785678,1.1488598954267741,13.798492335446749,1140.4007198094414,1.0016087533028106e6,1.624779816369287,1.1625383869336974,2,8.514668267552478,5.296741879171751,false
0.2246323011333901,0.09800056436932086,0.34639002555907006,0.9010925319906646,10.565267956476294,3.290236415698479,1.2396339911785894,0.052890499889284036,7,1,39.398980924922455,10,67.0820393249937,2936.646204458027,1.3565267956476295,16.098241058021205,2954.1009723116963,1.0083115947368767e6,0.716693764421671,1.331059306985543,2,8.895449557878187,5.070007952555644,false
0.09827400026947361,0.09955615827707927,0.4270028418438573,0.3226421577799792,9.01562059584491,4.837956469621859,0.5957037719435185,0.09005070616932134,5,4,18.923945009349428,18,67.0820393249937,1788.2341980139754,4.806248238337964,11.498743612872293,1804.5391898651856,1.0073991454512556e6,0.4350261226286541,2.218036475092161,5,8.127622629338422,5.548978103043531,false
0.15633120881818469,0.053379643518241024,0.5363003482615405,0.03010424411997374,7.738149422817096,4.284638913913808,1.0821379057735965,0.13192575801916187,3,3,42.204424164625046,12,67.0820393249937,1690.0637580600721,3.221444826845129,6.8992461677233745,1700.1844490546405,1700.1844490546405,8.485216506830467,1.5451558750577181,4,7.388283839245697,6.104259254420368,true
0.2532815001319089,0.12613808314409578,0.597925308881079,0.7730991199475836,10.304194119974046,0.7157978298012875,1.408917883797986,0.10281772880858417,3,2,42.888935463558056,14,67.0820393249937,3603.250153574851,2.6608388239948093,6.8992461677233745,3612.8102385665693,1.0360325015357485e6,0.998794515732951,0.21507031351458772,2,7.388283839245697,6.104259254420368,false
0.1962428694804528,0.04325645210923926,0.7187823634673087,0.8305289834487312,10.794648530246743,3.643239534516841,1.6002886761245612,0.04617076545994392,6,2,32.511292691272985,7,67.0820393249937,1120.0272116224667,2.758929706049349,13.798492335446749,1136.584633663963,1.0014614951958974e6,1.8577038757047197,1.149535641410114,2,8.514668267552478,5.296741879171751,false
0.1418985252685872,0.03273172004375349,0.5556373847158844,0.33261910541952533,8.9901846156982,2.310259725428019,0.5731900690944488,0.08815560990755032,4,3,9.498693556976267,22,67.0820393249937,1121.8571408071473,3.59705538470946,9.198994890297833,1134.6531910821545,1.0022890354468939e6,1.3363759901268109,0.9901936535445334,15,7.745017283109401,5.823098690606621,false
