run_id,struc_name,struc_config,wind_speed,payout_duration,active_winch,damping_mode,EA_back_line,c_back_line,i_pto,field_imu,mppt_stall,payout_base_m,lifter_elev_deg,duration_s,d_tau_gen_rms,d_omega_rms,T_min,T_mean,T_std,slack_events,slack_events_late,speed_ripple_rms,brake_time,brake_engaged,omega_hub_final,omega_gnd_final,time_to_omega1,max_payout_reached,peak_tau_gen,min_tension_before_brake,T_cyan_min,twist_max,fos_buckling_min,fos_buckling_ring_id,peak_strut_load,peak_strut_ring_id,max_out_of_plane_accel,max_node_jerk,T_trpt_max,peak_trpt_segment_idx,peak_trpt_line_idx,is_disqualified,disqualification_reason
150,base_10kw,1,20.0,5.0,0,2,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,9.073584263507944e6,14.058321385274299,1364.7172834310068,21000.52646356389,31679.061789263156,476,293,52.71911199076056,NaN,0,22.201141617780475,-52.22879095009476,NaN,14.999999999969415,970882.9744312541,1364.7172834310068,0.0,2.1213604876888326,0.09297278381961101,7,98868.76165043222,1,34244.07173942268,3.856198229027522e10,1.1536516159596432e6,1,7,1,slack_sky_anchor
151,base_10kw,1,20.0,5.0,0,2,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,5.745805559762288e6,18.66538211184868,214.4314296865607,19095.104147344373,31568.06975116833,400,293,39.30598792935892,8.128839999861428,1,-0.51259379798877,0.0,8.139999999861006,14.999999999969415,569645.7671122804,214.4314296865607,507.1582228272753,1.7273309286992173,0.06321790941700565,4,88087.31861935172,1,30032.840175277695,3.856705947593733e10,1.1497347314010244e6,1,3,1,ring_buckling
152,base_10kw,1,20.0,5.0,0,2,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,9.073584263507944e6,14.058321385274299,1364.7172834310068,21000.52646356389,31679.061789263156,476,293,52.71911199076056,NaN,0,22.201141617780475,-52.22879095009476,NaN,14.999999999969415,970882.9744312541,1364.7172834310068,0.0,2.1213604876888326,0.09297278381961101,7,98868.76165043222,1,34244.07173942268,3.856198229027522e10,1.1536516159596432e6,1,7,1,slack_sky_anchor
153,base_10kw,1,20.0,5.0,1,0,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,660802.8917355469,6.403465945590995,200.58664347371032,12604.240270667178,30333.82819277781,388,293,10.357662430810477,8.880799999832961,1,-0.11006615963732226,0.0,8.899999999832234,14.999872034723209,142148.55717684692,200.58664347371032,507.7007487111374,1.12662555531098,0.1985361022840815,3,30420.94547035187,1,15720.817506027106,3.856705947593733e10,1.1497347314010244e6,1,3,1,ring_buckling
154,base_10kw,1,20.0,5.0,1,0,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,485001.4139508952,5.513654811453611,305.76375283862996,13892.621511643105,31053.885575444438,482,293,10.21742748432005,NaN,0,1.9020217239954733,1.3357619461891554,NaN,14.944119745486558,123032.09630127932,305.76375283862996,0.0,1.2062180847178752,0.139610303065391,5,30516.203819563143,1,34244.49384139181,3.856198229027522e10,1.1536516159596432e6,1,7,1,slack_sky_anchor
155,base_10kw,1,20.0,5.0,1,0,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,660802.8917355469,6.403465945590995,200.58664347371032,12604.240270667178,30333.82819277781,388,293,10.357662430810477,8.880799999832961,1,-0.11006615963732226,0.0,8.899999999832234,14.999872034723209,142148.55717684692,200.58664347371032,507.7007487111374,1.12662555531098,0.1985361022840815,3,30420.94547035187,1,15720.817506027106,3.856705947593733e10,1.1497347314010244e6,1,3,1,ring_buckling
156,base_10kw,1,20.0,5.0,1,0,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,485001.4139508952,5.513654811453611,305.76375283862996,13892.621511643105,31053.885575444438,482,293,10.21742748432005,NaN,0,1.9020217239954733,1.3357619461891554,NaN,14.944119745486558,123032.09630127932,305.76375283862996,0.0,1.2062180847178752,0.139610303065391,5,30516.203819563143,1,34244.49384139181,3.856198229027522e10,1.1536516159596432e6,1,7,1,slack_sky_anchor
157,base_10kw,1,20.0,5.0,1,2,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,6.162819886310286e6,21.47725813389119,1931.2112325262706,20331.679436091134,31283.28079429584,388,293,45.594515849833805,9.415339999812725,1,-2.095971202975997,0.0,9.419999999812548,14.999993457633861,524788.16157171,1931.2112325262706,507.1582228272753,1.9723734802124682,0.06397793101225017,5,90457.23589368726,1,28006.470045450467,3.856705947593733e10,1.1497347314010244e6,1,3,1,ring_buckling
158,base_10kw,1,20.0,5.0,1,2,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,4.503532457849876e6,12.296141870842716,1227.1951954815863,19250.443077330434,31567.033783241826,483,293,33.22509884178065,NaN,0,14.287865467358579,31.044055856014527,NaN,14.999836961861991,150705.5198305823,1324.6563265452469,0.0,1.5857939509277799,0.07932847408956843,5,81416.72517664992,1,34244.07173942268,3.856198229027522e10,1.1536516159596432e6,1,7,1,slack_sky_anchor
159,base_10kw,1,20.0,5.0,1,2,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,6.162819886310286e6,21.47725813389119,1931.2112325262706,20331.679436091134,31283.28079429584,388,293,45.594515849833805,9.415339999812725,1,-2.095971202975997,0.0,9.419999999812548,14.999993457633861,524788.16157171,1931.2112325262706,507.1582228272753,1.9723734802124682,0.06397793101225017,5,90457.23589368726,1,28006.470045450467,3.856705947593733e10,1.1497347314010244e6,1,3,1,ring_buckling
160,base_10kw,1,20.0,5.0,1,2,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,4.503532457849876e6,12.296141870842716,1227.1951954815863,19250.443077330434,31567.033783241826,483,293,33.22509884178065,NaN,0,14.287865467358579,31.044055856014527,NaN,14.999836961861991,150705.5198305823,1324.6563265452469,0.0,1.5857939509277799,0.07932847408956843,5,81416.72517664992,1,34244.07173942268,3.856198229027522e10,1.1536516159596432e6,1,7,1,slack_sky_anchor
161,safe_10kw,2,11.0,5.0,0,0,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,299366.5346339781,5.465283411029832,98.8078376410962,8270.590040191815,24269.72638659224,403,293,8.405875625034016,5.873189999946822,1,0.13821536892376557,0.0,5.879999999946564,14.999999999969415,180398.26490676985,98.8078376410962,439.66007659212994,0.792298291329999,1.224607745222471,12,13081.338277526345,12,13097.259891082129,2.5726603573921204e10,747902.1763373251,1,3,1,ring_buckling
162,safe_10kw,2,11.0,5.0,0,0,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,630318.7422407396,2.9119066349813383,15.179375995067362,11316.258114499176,26179.161769148504,477,293,16.115487363389516,7.453529999886994,1,-0.04030868991708783,0.0,7.459999999886749,14.999999999969415,245531.71609505636,15.179375995067362,0.0,1.058673335993113,0.3915136000902083,2,28981.62600037054,1,35553.37554890911,2.5724247041212273e10,754627.9196940425,1,7,1,slack_sky_anchor
163,safe_10kw,2,11.0,5.0,0,0,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,299366.5346339781,5.465283411029832,98.8078376410962,8270.590040191815,24269.72638659224,403,293,8.405875625034016,5.873189999946822,1,0.13821536892376557,0.0,5.879999999946564,14.999999999969415,180398.26490676985,98.8078376410962,439.66007659212994,0.792298291329999,1.224607745222471,12,13081.338277526345,12,13097.259891082129,2.5726603573921204e10,747902.1763373251,1,3,1,ring_buckling
164,safe_10kw,2,11.0,5.0,0,0,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,630318.7422407396,2.9119066349813383,15.179375995067362,11316.258114499176,26179.161769148504,477,293,16.115487363389516,7.453529999886994,1,-0.04030868991708783,0.0,7.459999999886749,14.999999999969415,245531.71609505636,15.179375995067362,0.0,1.058673335993113,0.3915136000902083,2,28981.62600037054,1,35553.37554890911,2.5724247041212273e10,754627.9196940425,1,7,1,slack_sky_anchor
165,safe_10kw,2,11.0,5.0,0,2,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,2.8005999058535732e6,11.743086998237736,93.56863039979716,11935.555426094821,25540.437412836996,401,293,23.284677568654317,6.22614999993346,1,-0.6612798678017826,0.0,6.239999999932936,14.999999999969415,216447.706612111,93.56863039979716,441.5688765947223,1.3574934203162883,0.3439411448144567,2,56048.78177680506,1,22328.047418749607,2.5726603573921204e10,747902.1763373251,1,3,1,ring_buckling
166,safe_10kw,2,11.0,5.0,0,2,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,1.1061415065540688e6,22.903329582969945,510.98625852818736,18048.664697385593,26404.584803895417,479,293,26.027304086798583,7.101829999900309,1,0.8718997078966579,0.0,7.119999999899621,14.999999999969415,243210.87500977027,2045.7319767004294,0.0,1.9834569753401894,0.27130308978303874,1,43710.54236006504,1,35553.37551725117,2.5724247041212273e10,754627.9196940425,1,7,1,slack_sky_anchor
167,safe_10kw,2,11.0,5.0,0,2,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,2.8005999058535732e6,11.743086998237736,93.56863039979716,11935.555426094821,25540.437412836996,401,293,23.284677568654317,6.22614999993346,1,-0.6612798678017826,0.0,6.239999999932936,14.999999999969415,216447.706612111,93.56863039979716,441.5688765947223,1.3574934203162883,0.3439411448144567,2,56048.78177680506,1,22328.047418749607,2.5726603573921204e10,747902.1763373251,1,3,1,ring_buckling
168,safe_10kw,2,11.0,5.0,0,2,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,1.1061415065540688e6,22.903329582969945,510.98625852818736,18048.664697385593,26404.584803895417,479,293,26.027304086798583,7.101829999900309,1,0.8718997078966579,0.0,7.119999999899621,14.999999999969415,243210.87500977027,2045.7319767004294,0.0,1.9834569753401894,0.27130308978303874,1,43710.54236006504,1,35553.37551725117,2.5724247041212273e10,754627.9196940425,1,7,1,slack_sky_anchor
169,safe_10kw,2,11.0,5.0,1,0,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,356953.4651314338,4.798397172126324,70.47921693434797,9036.225531968377,24237.89850897435,390,293,8.586798373817668,6.881709999908642,1,-0.4161048326117334,0.0,6.8999999999079495,14.785500957024052,180398.26490676985,70.47921693434797,439.66007659212994,0.9917642434970659,0.6823573883002336,3,17607.630435594154,1,13993.805329841362,2.5726603573921204e10,747902.1763373251,1,3,1,ring_buckling
170,safe_10kw,2,11.0,5.0,1,0,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,446353.210303168,3.3367015291612057,31.329493869491486,10809.218117073644,25801.790338693943,477,293,11.233255106600176,7.913049999869598,1,-0.033328585625407976,0.0,7.919999999869335,14.962136062996072,212773.65957756102,31.329493869491486,0.0,0.8663413510453282,0.5216179351869,3,19594.373377945216,1,35553.37554890911,2.5724247041212273e10,754627.9196940425,1,7,1,slack_sky_anchor
171,safe_10kw,2,11.0,5.0,1,0,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,356953.4651314338,4.798397172126324,70.47921693434797,9036.225531968377,24237.89850897435,390,293,8.586798373817668,6.881709999908642,1,-0.4161048326117334,0.0,6.8999999999079495,14.785500957024052,180398.26490676985,70.47921693434797,439.66007659212994,0.9917642434970659,0.6823573883002336,3,17607.630435594154,1,13993.805329841362,2.5726603573921204e10,747902.1763373251,1,3,1,ring_buckling
172,safe_10kw,2,11.0,5.0,1,0,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,446353.210303168,3.3367015291612057,31.329493869491486,10809.218117073644,25801.790338693943,477,293,11.233255106600176,7.913049999869598,1,-0.033328585625407976,0.0,7.919999999869335,14.962136062996072,212773.65957756102,31.329493869491486,0.0,0.8663413510453282,0.5216179351869,3,19594.373377945216,1,35553.37554890911,2.5724247041212273e10,754627.9196940425,1,7,1,slack_sky_anchor
173,safe_10kw,2,11.0,5.0,1,2,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,1.0348022220387436e6,12.639912852632285,214.6005335026979,10970.220031297553,24647.810199954918,391,293,15.74722979090765,6.001289999941973,1,-0.5190341009976669,0.0,6.019999999941264,14.911778891871776,181809.22905618674,289.583995013368,441.5688765947223,1.30341417380437,0.4492649230402675,1,32394.830403927277,1,16499.215107008495,2.5726603573921204e10,747902.1763373251,1,3,1,ring_buckling
174,safe_10kw,2,11.0,5.0,1,2,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,1.2834985993742328e6,21.3947005705719,362.8267654982115,15554.587797144999,26405.786412723795,479,293,25.228607339750496,5.226599999971301,1,-0.04682581767161205,0.0,5.239999999970793,14.995527439469148,408113.6596279708,362.8267654982115,0.0,1.771599824508904,0.25105199579420096,2,51913.65098024352,1,35553.37551725117,2.5724247041212273e10,754627.9196940425,1,7,1,slack_sky_anchor
175,safe_10kw,2,11.0,5.0,1,2,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,1.0348022220387436e6,12.639912852632285,214.6005335026979,10970.220031297553,24647.810199954918,391,293,15.74722979090765,6.001289999941973,1,-0.5190341009976669,0.0,6.019999999941264,14.911778891871776,181809.22905618674,289.583995013368,441.5688765947223,1.30341417380437,0.4492649230402675,1,32394.830403927277,1,16499.215107008495,2.5726603573921204e10,747902.1763373251,1,3,1,ring_buckling
176,safe_10kw,2,11.0,5.0,1,2,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,1.2834985993742328e6,21.3947005705719,362.8267654982115,15554.587797144999,26405.786412723795,479,293,25.228607339750496,5.226599999971301,1,-0.04682581767161205,0.0,5.239999999970793,14.995527439469148,408113.6596279708,362.8267654982115,0.0,1.771599824508904,0.25105199579420096,2,51913.65098024352,1,35553.37551725117,2.5724247041212273e10,754627.9196940425,1,7,1,slack_sky_anchor
177,safe_10kw,2,20.0,5.0,0,0,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,546206.5677848733,6.004297862868168,199.56867956786,10747.521190482134,24060.779588063873,401,293,11.230048911880656,9.091789999824973,1,-0.34579153812126545,0.0,9.099999999824663,14.999999999969415,181149.41448345958,199.56867956786,533.7194811162683,0.8509886659372228,0.9081088859354964,1,11905.337141423981,1,12212.68845605265,2.576589598718432e10,750014.1408715383,1,3,1,ring_buckling
178,safe_10kw,2,20.0,5.0,0,0,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,1.1892610793456328e6,6.868879368249543,166.89744742796825,12828.810553599145,25328.6593899213,477,293,16.25460924620714,NaN,0,1.4251850041010115,0.5287758458636328,NaN,14.999999999969415,419130.95064548095,201.34873972960048,0.0,1.014973837440067,0.5181320974405803,5,29206.772108030476,1,35274.36510173258,2.5762574175878693e10,753574.7961841661,1,7,1,slack_sky_anchor
179,safe_10kw,2,20.0,5.0,0,0,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,546206.5677848733,6.004297862868168,199.56867956786,10747.521190482134,24060.779588063873,401,293,11.230048911880656,9.091789999824973,1,-0.34579153812126545,0.0,9.099999999824663,14.999999999969415,181149.41448345958,199.56867956786,533.7194811162683,0.8509886659372228,0.9081088859354964,1,11905.337141423981,1,12212.68845605265,2.576589598718432e10,750014.1408715383,1,3,1,ring_buckling
180,safe_10kw,2,20.0,5.0,0,0,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,1.1892610793456328e6,6.868879368249543,166.89744742796825,12828.810553599145,25328.6593899213,477,293,16.25460924620714,NaN,0,1.4251850041010115,0.5287758458636328,NaN,14.999999999969415,419130.95064548095,201.34873972960048,0.0,1.014973837440067,0.5181320974405803,5,29206.772108030476,1,35274.36510173258,2.5762574175878693e10,753574.7961841661,1,7,1,slack_sky_anchor
181,safe_10kw,2,20.0,5.0,0,2,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,2.9995008748806138e6,15.96025411922029,235.0944109098711,15796.275024221128,25544.720780973385,401,293,32.723694072734325,9.802509999798067,1,1.280525411536802,0.0,9.819999999797405,14.999999999969415,527500.7685302227,235.0944109098711,533.5188019818027,1.3231680278901479,0.458465076193518,1,40342.47587269603,1,13665.907859725998,2.576589598718432e10,750014.1408715383,1,3,1,ring_buckling
182,safe_10kw,2,20.0,5.0,0,2,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,8.081192659706454e6,11.821241732737413,1595.6854938728386,19231.073547672648,26173.76223294684,477,293,43.13825242568882,NaN,0,22.035683119674605,123.77954690304497,NaN,14.999999999969415,568073.0749587006,1693.8451636073908,0.0,1.5219798305423922,0.23949905502882682,2,68795.68784826915,1,35113.61315897645,2.5762574175878693e10,753574.7961841661,1,7,1,slack_sky_anchor
183,safe_10kw,2,20.0,5.0,0,2,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,2.9995008748806138e6,15.96025411922029,235.0944109098711,15796.275024221128,25544.720780973385,401,293,32.723694072734325,9.802509999798067,1,1.280525411536802,0.0,9.819999999797405,14.999999999969415,527500.7685302227,235.0944109098711,533.5188019818027,1.3231680278901479,0.458465076193518,1,40342.47587269603,1,13665.907859725998,2.576589598718432e10,750014.1408715383,1,3,1,ring_buckling
184,safe_10kw,2,20.0,5.0,0,2,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,8.081192659706454e6,11.821241732737413,1595.6854938728386,19231.073547672648,26173.76223294684,477,293,43.13825242568882,NaN,0,22.035683119674605,123.77954690304497,NaN,14.999999999969415,568073.0749587006,1693.8451636073908,0.0,1.5219798305423922,0.23949905502882682,2,68795.68784826915,1,35113.61315897645,2.5762574175878693e10,753574.7961841661,1,7,1,slack_sky_anchor
185,safe_10kw,2,20.0,5.0,1,0,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,409058.05375013035,6.199991030223199,244.68037131592013,11518.44840410724,23874.53496178857,388,293,11.11673527123526,8.868769999833416,1,1.6467151421538073,0.0,8.879999999832991,14.999997457028398,181149.41448345958,244.68037131592013,533.7194811162683,0.8298466437131253,0.8787321580265018,6,12296.913104735548,12,13643.847091647805,2.576589598718432e10,750014.1408715383,1,3,1,ring_buckling
186,safe_10kw,2,20.0,5.0,1,0,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,3.928754563502622e6,7.534890156753403,859.1559076697482,14879.66555558651,25546.53383897904,483,293,24.38484015752861,NaN,0,2.245926109205123,3.8879378121866432,NaN,14.983240134542694,675993.7755751103,1051.9378357314504,0.0,1.251333624902358,0.3330599907162825,3,40301.25842836918,1,35274.36510173258,2.5762574175878693e10,753574.7961841661,1,7,1,slack_sky_anchor
187,safe_10kw,2,20.0,5.0,1,0,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,409058.05375013035,6.199991030223199,244.68037131592013,11518.44840410724,23874.53496178857,388,293,11.11673527123526,8.868769999833416,1,1.6467151421538073,0.0,8.879999999832991,14.999997457028398,181149.41448345958,244.68037131592013,533.7194811162683,0.8298466437131253,0.8787321580265018,6,12296.913104735548,12,13643.847091647805,2.576589598718432e10,750014.1408715383,1,3,1,ring_buckling
188,safe_10kw,2,20.0,5.0,1,0,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,3.928754563502622e6,7.534890156753403,859.1559076697482,14879.66555558651,25546.53383897904,483,293,24.38484015752861,NaN,0,2.245926109205123,3.8879378121866432,NaN,14.983240134542694,675993.7755751103,1051.9378357314504,0.0,1.251333624902358,0.3330599907162825,3,40301.25842836918,1,35274.36510173258,2.5762574175878693e10,753574.7961841661,1,7,1,slack_sky_anchor
189,safe_10kw,2,20.0,5.0,1,2,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,1.2591815954833053e7,9.887613576199707,1582.0110261703585,19583.498598604547,26353.877187341564,389,293,54.32826687943873,NaN,0,24.53578975535878,-80.6549323975157,NaN,14.999966864500234,692543.7092165673,2433.6216247788097,533.5188019818027,1.7530150122407804,0.20401241226096717,2,121453.2641952098,1,32306.442637144904,2.576589598718432e10,750014.1408715383,1,3,1,ring_buckling
190,safe_10kw,2,20.0,5.0,1,2,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,1.0292397779686585e7,11.36916795396966,1224.656876126323,18832.70152186474,26465.50443998031,481,293,44.01927467229308,NaN,0,23.577412964211334,91.82144430373951,NaN,14.999895690200924,536067.1537315658,1224.656876126323,0.0,1.5628946884989432,0.23518711530038414,3,85285.54852195352,1,35113.61315897645,2.5762574175878693e10,753574.7961841661,1,7,1,slack_sky_anchor
191,safe_10kw,2,20.0,5.0,1,2,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,1.2591815954833053e7,9.887613576199707,1582.0110261703585,19583.498598604547,26353.877187341564,389,293,54.32826687943873,NaN,0,24.53578975535878,-80.6549323975157,NaN,14.999966864500234,692543.7092165673,2433.6216247788097,533.5188019818027,1.7530150122407804,0.20401241226096717,2,121453.2641952098,1,32306.442637144904,2.576589598718432e10,750014.1408715383,1,3,1,ring_buckling
192,safe_10kw,2,20.0,5.0,1,2,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,1.0292397779686585e7,11.36916795396966,1224.656876126323,18832.70152186474,26465.50443998031,481,293,44.01927467229308,NaN,0,23.577412964211334,91.82144430373951,NaN,14.999895690200924,536067.1537315658,1224.656876126323,0.0,1.5628946884989432,0.23518711530038414,3,85285.54852195352,1,35113.61315897645,2.5762574175878693e10,753574.7961841661,1,7,1,slack_sky_anchor
193,base_50kw,3,11.0,5.0,0,0,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,9.769097122724104e7,1.7748085418011519,17486.636235724276,231460.98803871864,566809.6207180212,408,281,18.809420887819275,5.812999999949101,1,0.13741126854905625,0.0,5.819999999948836,33.541019662442764,5.554882474948407e7,17578.030755440708,803.4933965120672,0.7854378211054871,0.23570446765901423,18,56856.18985467007,13,10278.446728786455,2.652433040192105e10,1.3491015368363995e7,1,3,1,ring_buckling
194,base_50kw,3,11.0,5.0,0,0,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,9.77139777359081e7,5.681954186191757,5146.53658537889,285967.94745914853,552766.4097006776,463,288,19.30103506205567,4.849529999985576,1,0.2817899418931861,0.0,4.859999999985179,33.541019662442764,5.551842165164612e7,5146.53658537889,0.0,1.4733133332531487,0.029318803364002506,3,323609.1543889763,1,6193.776099900579,2.652341166208131e10,1.3490426064119011e7,1,7,1,slack_sky_anchor
195,base_50kw,3,11.0,5.0,0,0,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,9.769097122724104e7,1.7748085418011519,17486.636235724276,231460.98803871864,566809.6207180212,408,281,18.809420887819275,5.812999999949101,1,0.13741126854905625,0.0,5.819999999948836,33.541019662442764,5.554882474948407e7,17578.030755440708,803.4933965120672,0.7854378211054871,0.23570446765901423,18,56856.18985467007,13,10278.446728786455,2.652433040192105e10,1.3491015368363995e7,1,3,1,ring_buckling
196,base_50kw,3,11.0,5.0,0,0,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,9.77139777359081e7,5.681954186191757,5146.53658537889,285967.94745914853,552766.4097006776,463,288,19.30103506205567,4.849529999985576,1,0.2817899418931861,0.0,4.859999999985179,33.541019662442764,5.551842165164612e7,5146.53658537889,0.0,1.4733133332531487,0.029318803364002506,3,323609.1543889763,1,6193.776099900579,2.652341166208131e10,1.3490426064119011e7,1,7,1,slack_sky_anchor
197,base_50kw,3,11.0,5.0,0,2,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,6.252839899036905e8,2.0965763894522618,45187.0344729507,267921.50599276135,554816.5876137022,388,252,56.95112417676427,NaN,0,4.989025928207532,-240.6380869910855,NaN,33.541019662442764,5.60439549873523e7,45187.0344729507,803.5761477347414,3.1415254703218984,0.130238738117683,4,397171.65501035657,1,28061.710911905677,2.652433040192105e10,1.3491015368363995e7,1,3,1,tulloch_overtwist
198,base_50kw,3,11.0,5.0,0,2,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,1.2116426236778702e8,14.283779548938881,14734.487992054626,317284.06877412664,545243.10393614,450,293,24.550558176946183,4.771889999988515,1,-0.8565427667376307,0.0,4.779999999988208,33.541019662442764,5.601456654235874e7,14734.487992054626,0.0,3.140348261133747,0.013473311969753203,4,532054.1976220822,1,44239.93728149189,2.652341166208131e10,1.3490426064119011e7,1,7,1,slack_sky_anchor
199,base_50kw,3,11.0,5.0,0,2,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,6.252839899036905e8,2.0965763894522618,45187.0344729507,267921.50599276135,554816.5876137022,388,252,56.95112417676427,NaN,0,4.989025928207532,-240.6380869910855,NaN,33.541019662442764,5.60439549873523e7,45187.0344729507,803.5761477347414,3.1415254703218984,0.130238738117683,4,397171.65501035657,1,28061.710911905677,2.652433040192105e10,1.3491015368363995e7,1,3,1,tulloch_overtwist
200,base_50kw,3,11.0,5.0,0,2,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,1.2116426236778702e8,14.283779548938881,14734.487992054626,317284.06877412664,545243.10393614,450,293,24.550558176946183,4.771889999988515,1,-0.8565427667376307,0.0,4.779999999988208,33.541019662442764,5.601456654235874e7,14734.487992054626,0.0,3.140348261133747,0.013473311969753203,4,532054.1976220822,1,44239.93728149189,2.652341166208131e10,1.3490426064119011e7,1,7,1,slack_sky_anchor
201,base_50kw,3,11.0,5.0,1,0,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,9.766719216634391e7,1.601339757321031,15589.770551155529,231122.4818502083,566763.0778110622,399,275,18.689911711178002,6.017119999941373,1,0.147922857685106,0.0,6.019999999941264,33.54101965891656,5.554882474948407e7,17964.34842727564,803.4933965120672,0.7854378211054871,0.23570446765901423,18,56856.18985467007,13,10278.446728786455,2.652433040192105e10,1.3491015368363995e7,1,3,1,ring_buckling
202,base_50kw,3,11.0,5.0,1,0,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,9.97115695095118e7,18.34177127790895,33221.22050395878,330637.6304535326,540766.9389897946,483,293,21.01399444421822,2.9955100000111567,1,-0.3569610460383201,0.0,3.000000000011186,33.54101966179261,5.551842165164612e7,33221.22050395878,0.0,1.4870119355434195,0.024586619517300307,20,334394.1038449167,1,6774.266159068252,2.652341166208131e10,1.3490426064119011e7,1,7,1,slack_sky_anchor
203,base_50kw,3,11.0,5.0,1,0,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,9.766719216634391e7,1.601339757321031,15589.770551155529,231122.4818502083,566763.0778110622,399,275,18.689911711178002,6.017119999941373,1,0.147922857685106,0.0,6.019999999941264,33.54101965891656,5.554882474948407e7,17964.34842727564,803.4933965120672,0.7854378211054871,0.23570446765901423,18,56856.18985467007,13,10278.446728786455,2.652433040192105e10,1.3491015368363995e7,1,3,1,ring_buckling
204,base_50kw,3,11.0,5.0,1,0,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,9.97115695095118e7,18.34177127790895,33221.22050395878,330637.6304535326,540766.9389897946,483,293,21.01399444421822,2.9955100000111567,1,-0.3569610460383201,0.0,3.000000000011186,33.54101966179261,5.551842165164612e7,33221.22050395878,0.0,1.4870119355434195,0.024586619517300307,20,334394.1038449167,1,6774.266159068252,2.652341166208131e10,1.3490426064119011e7,1,7,1,slack_sky_anchor
205,base_50kw,3,11.0,5.0,1,2,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,6.895846891619022e8,1.7488115605918222,41548.01077505826,266823.37360241194,555073.9067474375,367,247,64.56133370516923,NaN,0,5.391262653540304,-300.9242088799562,NaN,33.541019662021036,5.60439549873523e7,51604.29525526349,803.5761477347414,3.1415431771651576,0.15472703254509942,1,379179.8863634025,1,34879.43008519266,2.652433040192105e10,1.3491015368363995e7,1,3,1,tulloch_overtwist
206,base_50kw,3,11.0,5.0,1,2,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,9.961995698839064e7,13.162704203050938,6966.823157481016,296193.32523118076,554725.4996807316,485,293,22.527886454624262,2.969010000010983,1,-0.2344484172636892,0.0,2.980000000011055,33.54101955882974,5.601456654235874e7,6966.823157481016,0.0,1.5897614524505457,0.017756785858876193,4,505425.8944945324,1,8560.132418477748,2.652341166208131e10,1.3490426064119011e7,1,7,1,slack_sky_anchor
